Date,XAU_Close,XAU_Open,XAU_High,XAU_Low,S&P500,SLV,OIL,EURUSD
04/11/2003,328.18,326.27,328.18,328.18,868.3,4.503,28.14,1.0747
04/10/2003,326.5,327.05,326.5,326.5,871.6,4.5,27.46,1.0789
04/09/2003,326.85,323.05,326.85,326.85,866,4.493,28.85,1.0774
04/08/2003,323.3,322.85,323.3,323.3,878.3,4.488,28,1.0713
04/07/2003,323,321.75,323,323,879.9,4.433,27.96,1.0694
04/04/2003,325.7,325.35,325.7,325.7,878.9,4.425,28.62,1.073
04/03/2003,325.38,329.62,325.38,325.38,876.5,4.423,28.97,1.0757
04/02/2003,330,335.25,330,330,880.9,4.412,28.56,1.0768
04/01/2003,335.12,337.62,335.12,335.12,858.5,4.447,29.78,1.0912
03/31/2003,337.48,332.62,337.48,337.48,848.2,4.475,31.04,1.0924
03/28/2003,331.9,329.65,331.9,331.9,863.5,4.447,30.16,1.0782
03/27/2003,329.38,330.88,329.38,329.38,868.5,4.393,30.37,1.0693
03/26/2003,330.38,328.88,330.38,330.38,870,4.398,28.63,1.0686
03/25/2003,328.62,330.38,328.62,328.62,874.7,4.393,27.97,1.065
03/24/2003,329.93,327.88,329.93,329.93,864.2,4.368,28.66,1.0638
03/21/2003,326.18,332.12,326.18,326.18,895.8,4.353,26.91,1.0534
03/20/2003,332.38,336.88,332.38,332.38,875.7,4.415,28.61,1.0623
03/19/2003,336.55,338.65,336.55,336.55,874,4.42,29.88,1.0558
03/18/2003,338.1,337.15,338.1,338.1,866.5,4.463,31.67,1.0633
03/17/2003,336.9,335.1,336.9,336.9,862.8,4.45,34.93,1.0628
03/14/2003,336.5,334.4,336.5,336.5,833.3,4.538,35.38,1.0741
03/13/2003,334.7,346.5,334.7,334.7,831.9,4.54,36.01,1.0795
03/12/2003,346,350.6,346,346,804.2,4.635,37.83,1.1006
03/11/2003,350.98,354.98,350.98,350.98,800.7,4.69,36.72,1.1044
03/10/2003,354.77,351.88,354.77,354.77,807.5,4.68,37.27,1.1055
03/07/2003,350.6,356.4,350.6,350.6,828.9,4.688,37.78,1.1008
03/06/2003,356.5,353.9,356.5,356.5,822.1,4.673,37,1.097
03/05/2003,353.88,354.12,353.88,353.88,829.9,4.637,36.69,1.0958
03/04/2003,353.12,350.12,353.12,353.12,822,4.672,36.89,1.0891
03/03/2003,350.12,348.62,350.12,350.12,834.8,4.672,35.88,1.0898
02/28/2003,349.85,345.1,349.85,349.85,841.1,4.592,36.6,1.0798
02/27/2003,345.62,354.77,345.62,345.62,837.3,4.567,37.2,1.0749
02/26/2003,354.38,352.12,354.38,354.38,827.5,4.661,37.7,1.0784
02/25/2003,351.93,357.12,351.93,351.93,838.6,4.648,36.06,1.0758
02/24/2003,356.88,351.38,356.88,356.88,832.6,4.721,36.48,1.0798
02/21/2003,351.43,352.77,351.43,351.43,848.2,4.671,35.58,1.0768
02/20/2003,352.48,349.62,352.48,352.48,837.1,4.668,36.79,1.0816
02/19/2003,349.95,342.75,349.95,349.95,845.1,4.631,37.16,1.0745
02/18/2003,344,346.75,344,344,851.2,4.561,36.96,1.069
02/17/2003,347,350.5,347,347,,,,1.0732
02/14/2003,351,357,351,351,834.9,4.541,36.8,1.0791
02/13/2003,356.75,352,356.75,356.75,817.4,4.539,36.36,1.0826
02/12/2003,352.88,363.88,352.88,352.88,818.7,4.513,35.77,1.0722
02/11/2003,363.68,362.62,363.68,363.68,829.2,4.576,35.44,1.0736
02/10/2003,362.98,369.38,362.98,362.98,836,4.606,34.48,1.0737
02/07/2003,369.9,370,369.9,369.9,829.7,4.656,35.12,1.0825
02/06/2003,370.75,370.1,370.75,370.75,838.1,4.686,34.16,1.0824
02/05/2003,372.25,382.25,372.25,372.25,843.6,4.774,33.93,1.0787
02/04/2003,382,371.5,382,382,848.2,4.924,33.58,1.0882
02/03/2003,371.35,368,371.35,371.35,860.3,4.841,32.76,1.0779
01/31/2003,368.48,370.38,368.48,368.48,855.7,4.866,33.51,1.0769
01/30/2003,370.12,365.12,370.12,370.12,844.6,4.883,33.85,1.0823
01/29/2003,366.38,369.77,366.38,366.38,864.4,4.805,33.63,1.0836
01/28/2003,369.48,369.12,369.48,369.48,858.5,4.875,32.67,1.0822
01/27/2003,369.88,368.88,369.88,369.88,847.5,4.835,32.29,1.0856
01/24/2003,368.62,363.38,368.62,368.62,861.4,4.885,33.28,1.0821
01/23/2003,363.57,362.12,363.57,363.57,887.3,4.785,32.25,1.0758
01/22/2003,361,358,361,361,878.4,4.848,32.85,1.0728
01/21/2003,358.15,356.35,358.15,358.15,887.6,4.82,34.61,1.0724
01/20/2003,356.25,356.25,356.25,356.25,,,,1.068
01/17/2003,356.48,357.12,356.48,356.48,901.8,4.81,33.91,1.0669
01/16/2003,358.12,351.12,358.12,358.12,914.6,4.835,33.66,1.0619
01/15/2003,350.65,351.75,350.65,350.65,918.2,4.78,33.21,1.0551
01/14/2003,351.5,354,351.5,351.5,931.7,4.765,32.37,1.0552
01/13/2003,354.62,353.38,354.62,354.62,926.3,4.84,32.26,1.0542
01/10/2003,354.68,352.88,354.68,354.68,927.6,4.873,31.68,1.0576
01/09/2003,353.27,353.12,353.27,353.27,927.6,4.855,31.99,1.0486
01/08/2003,353.62,347.62,353.62,353.62,909.9,4.867,30.56,1.0497
01/07/2003,347.38,350.62,347.38,347.38,922.9,4.815,31.08,1.0416
01/06/2003,351.48,350.88,351.48,351.48,929,4.91,32.1,1.0469
01/03/2003,351.2,345.3,351.2,351.2,908.6,4.903,33.08,1.0423
01/02/2003,345.62,346.38,345.62,345.62,909,4.823,31.85,1.0362
12/31/2002,347,343.3,347,347,879.8,4.812,31.2,1.0501
12/30/2002,343.8,349.3,343.8,343.8,879.4,4.673,31.37,1.0488
12/27/2002,349.2,349.55,349.2,349.2,875.4,4.713,32.72,1.0438
12/26/2002,349.62,344.38,349.62,349.62,889.7,4.701,32.49,1.0379
12/25/2002,345.5,347,345.5,345.5,,,,1.0323
12/24/2002,346.85,345.45,346.85,346.85,892.5,4.658,31.97,1.03
12/23/2002,345.85,340.25,345.85,345.85,897.4,4.654,31.75,1.0265
12/20/2002,340.7,345.85,340.7,340.7,895.8,4.631,30.3,1.0269
12/19/2002,345.38,344.88,345.38,345.38,884.2,4.724,30.56,1.0273
12/18/2002,343.65,337.25,343.65,343.65,891.1,4.669,30.44,1.0267
12/17/2002,336.88,336.88,336.88,336.88,903,4.644,30.1,1.0287
12/16/2002,336.77,332.88,336.77,336.77,910.4,4.706,30.1,1.0223
12/13/2002,333.15,331.25,333.15,333.15,889.5,4.717,28.44,1.0234
12/12/2002,331.45,325,331.45,331.45,901.6,4.757,28.01,1.0187
12/11/2002,324.65,323.5,324.65,324.65,905,4.647,27.4,1.0084
12/10/2002,323.75,325.95,323.75,323.75,904.5,4.621,27.74,1.0086
12/09/2002,326,326.45,326,326,892,4.613,27.2,1.0107
12/06/2002,326.25,324.65,326.25,326.25,912.2,4.645,26.93,1.0099
12/05/2002,324.6,322.15,324.6,324.6,906.5,4.635,27.29,1.0007
12/04/2002,322.25,320.75,322.25,322.25,917.6,4.572,26.71,1.0006
12/03/2002,320.85,317.75,320.85,320.85,920.8,4.545,27.3,0.9964
12/02/2002,317.8,318.85,317.8,317.8,934.5,4.435,27.24,0.9969
11/29/2002,319.05,317.85,319.05,319.05,936.3,,,0.9946
11/28/2002,317.9,317.25,317.9,317.9,,,,0.9944
11/27/2002,317.3,318.1,317.3,317.3,938.9,4.427,26.89,0.9904
11/26/2002,318.15,318.1,318.15,318.15,913.3,4.434,26.4,0.9936
11/25/2002,318.1,320.25,318.1,318.1,932.9,4.481,26.11,0.9916
11/22/2002,321.05,317.75,321.05,321.05,930.5,4.551,26.76,0.997
11/21/2002,317.65,317.85,317.65,317.65,933.8,4.476,26.35,1.0021
11/20/2002,317.85,318.9,317.85,317.85,914.1,4.543,26.98,1.0013
11/19/2002,319.05,319.25,319.05,319.05,896.7,4.555,26.42,1.0032
11/18/2002,319.35,320.25,319.35,319.35,900.4,4.545,26.71,1.0086
11/15/2002,320.55,318.15,320.55,320.55,909.8,4.583,25.51,1.0095
11/14/2002,318.35,319.2,318.35,318.35,904.3,4.571,25.29,1.0045
11/13/2002,319,324.35,319,319,882.5,4.569,25.19,1.0081
11/12/2002,324.45,321.5,324.45,324.45,883,4.609,25.9,1.0125
11/11/2002,321.65,321.5,321.65,321.65,876.2,4.581,25.94,1.0105
11/08/2002,321.55,321,321.55,321.55,894.7,4.541,25.78,1.013
11/07/2002,321.1,318.05,321.1,321.1,902.6,4.559,25.38,1.0094
11/06/2002,318.25,317.85,318.25,318.25,923.8,4.492,25.77,1.0025
11/05/2002,317.75,318.55,317.75,317.75,915.4,4.504,26.14,0.9998
11/04/2002,318.25,318.75,318.25,318.25,908.4,4.496,26.95,0.998
11/01/2002,320.25,317.65,320.25,320.25,901,4.499,27.13,0.9969
10/31/2002,317.8,316.25,317.8,317.8,885.8,4.514,27.22,0.9907
10/30/2002,316.4,317,316.4,316.4,890.7,4.494,26.81,0.9838
10/29/2002,316.75,315.65,316.75,316.75,882.1,4.51,26.86,0.9834
10/28/2002,315.6,313.45,315.6,315.6,890.2,4.412,27.29,0.9848
10/25/2002,313.85,311.8,313.85,313.85,897.6,4.407,27.05,0.9758
10/24/2002,311.65,312.05,311.65,311.65,882.5,4.362,28.2,0.9779
10/23/2002,311.85,312.75,311.85,311.85,896.1,4.407,28.18,0.9756
10/22/2002,313,311.25,313,313,890.2,4.412,27.92,0.9781
10/21/2002,311.05,312.85,311.05,311.05,899.7,4.352,28.37,0.9734
10/18/2002,312.85,311.55,312.85,312.85,884.4,4.36,29.6,0.9719
10/17/2002,311.45,314.25,311.45,311.45,879.2,4.345,29.62,0.9707
10/16/2002,314.55,313.75,314.55,314.55,860,4.37,29.47,0.9808
10/15/2002,313.5,318.15,313.5,313.5,881.3,4.323,29.72,0.9818
10/14/2002,317.95,317.65,317.95,317.95,841.4,4.31,30.03,0.9873
10/11/2002,316.75,317,316.75,316.75,835.3,4.32,29.37,0.9876
10/10/2002,316.85,320.25,316.85,316.85,803.9,4.285,28.97,0.9863
10/09/2002,320.05,318.45,320.05,320.05,776.8,4.35,29.35,0.9896
10/08/2002,318.25,322.55,318.25,318.25,798.5,4.373,29.48,0.9787
10/07/2002,322.4,322.75,322.4,322.4,785.3,4.45,29.64,0.9831
10/04/2002,322.25,321.4,322.25,322.25,800.6,4.49,29.62,0.9794
10/03/2002,321.65,322.75,321.65,321.65,819,4.485,29.76,0.9884
10/02/2002,323,320,323,323,827.9,4.485,30.49,0.9867
10/01/2002,320.3,323.6,320.3,320.3,847.9,4.488,30.83,0.983
09/30/2002,323.75,320.9,323.75,323.75,815.3,4.548,30.45,0.9868
09/27/2002,319.95,320.15,319.95,319.95,827.4,4.505,30.54,0.9808
09/26/2002,319.95,322.35,319.95,319.95,855,4.515,30.41,0.977
09/25/2002,322.25,326.25,322.25,322.25,839.7,4.59,30.64,0.9765
09/24/2002,326.15,322.45,326.15,326.15,819.3,4.66,30.77,0.9819
09/23/2002,322.5,322.75,322.5,322.5,833.7,4.638,30.71,0.9782
09/20/2002,322.15,323.05,322.15,322.15,845.4,4.64,29.61,0.9824
09/19/2002,323.3,320.55,323.3,323.3,843.3,4.65,29.5,0.987
09/18/2002,320.4,318,320.4,320.4,869.5,4.63,29.48,0.9782
09/17/2002,318.35,315.75,318.35,318.35,873.5,4.588,29.08,0.9745
09/16/2002,317.45,316.1,317.45,317.45,891.1,4.56,29.67,0.9688
09/13/2002,316.85,319.1,316.85,316.85,889.8,4.565,29.81,0.9713
09/12/2002,319.5,317.35,319.5,319.5,886.9,4.598,28.85,0.9814
09/11/2002,317.65,317.55,317.65,317.65,909.5,4.553,29.77,0.9759
09/10/2002,317.75,321,317.75,317.75,909.6,4.568,29.73,0.9751
09/09/2002,321.25,320.05,321.25,321.25,903,4.59,29.73,0.9797
09/06/2002,320.25,319,320.25,320.25,893.9,4.524,29.61,0.9811
09/05/2002,319.25,314.65,319.25,319.25,879.1,4.529,28.98,0.9911
09/04/2002,314.65,313.75,314.65,314.65,893.4,4.479,28.27,0.9919
09/03/2002,314.15,312.05,314.15,314.15,878,4.469,27.79,0.9974
09/02/2002,312.25,312.65,312.25,312.25,,,,0.9845
08/30/2002,312.75,314.25,312.75,312.75,916.1,4.452,28.98,0.982
08/29/2002,314,310.25,314,314,917.8,4.557,28.92,0.9846
08/28/2002,310.15,312.45,310.15,310.15,917.9,4.512,28.34,0.9786
08/27/2002,312.75,309.3,312.75,312.75,934.8,4.517,28.83,0.9829
08/26/2002,309.45,307.35,309.45,309.45,948,4.452,29.28,0.972
08/23/2002,307,306.95,307,307,940.9,4.437,28.63,0.9725
08/22/2002,307.05,307.85,307.05,307.05,962.7,4.479,28.84,0.9693
08/21/2002,308,309.15,308,308,949.4,4.434,29.24,0.9812
08/20/2002,309.05,307.05,309.05,309.05,937.4,4.451,30.11,0.9785
08/19/2002,306.75,313.75,306.75,306.75,950.7,4.419,29.84,0.9767
08/16/2002,314,315.2,314,314,928.8,4.507,29.33,0.9844
08/15/2002,314.7,311.55,314.7,314.7,930.2,4.497,29.06,0.9818
08/14/2002,311.65,315.5,311.65,311.65,919.6,4.472,28.15,0.979
08/13/2002,315.65,314.25,315.65,315.65,884.2,4.594,27.9,0.9843
08/12/2002,314.25,313.55,314.25,314.25,903.8,4.607,27.86,0.9793
08/09/2002,314.6,310.85,314.6,314.6,908.6,4.684,26.86,0.9699
08/08/2002,310.65,314.35,310.65,310.65,905.5,4.652,26.67,0.9673
08/07/2002,314.05,306.25,314.05,314.05,876.8,4.689,26.5,0.9749
08/06/2002,306.35,307.55,306.35,306.35,859.6,4.627,27.17,0.9662
08/05/2002,308.15,307,308.15,308.15,834.6,4.647,26.58,0.9803
08/02/2002,307.4,304,307.4,307.4,864.2,4.607,26.84,0.9871
08/01/2002,304.65,303.75,304.65,304.65,884.7,4.597,26.47,0.9843
07/31/2002,303.55,305,303.55,303.55,911.6,4.612,27.02,0.9775
07/30/2002,304.75,302.75,304.75,304.75,902.8,4.686,27.36,0.9825
07/29/2002,302.55,303.75,302.55,302.55,899,4.64,26.55,0.9813
07/26/2002,303.75,310.45,303.75,303.75,852.8,4.665,26.54,0.9859
07/25/2002,310.25,311.25,310.25,310.25,838.7,4.855,26.77,1.0053
07/24/2002,310.75,313.4,310.75,310.75,843.4,4.86,26.87,0.9955
07/23/2002,313.25,322.95,313.25,313.25,797.7,4.883,26.31,0.9898
07/22/2002,323.1,324.75,323.1,323.1,819.9,5.045,26.6,1.0083
07/19/2002,323.95,317.85,323.95,323.95,847.8,5.078,27.83,1.0116
07/18/2002,317.9,317.75,317.9,317.9,881.6,5.005,27.57,1.0118
07/17/2002,317.65,317.85,317.65,317.65,906,5.005,27.88,1.0072
07/16/2002,318.25,318.05,318.25,318.25,901,5.033,27.75,1.0116
07/15/2002,318.15,316.25,318.15,318.15,917.9,5.118,27.07,1.003
07/12/2002,316,316.35,316,316,921.4,5.065,27.48,0.9911
07/11/2002,316.6,315.65,316.6,316.6,927.4,5.092,26.83,0.9883
07/10/2002,316.2,316.45,316.2,316.2,920.5,5.05,26.77,0.9894
07/09/2002,316.65,312.6,316.65,316.65,952.8,5.058,26.09,0.9931
07/08/2002,312.85,310.25,312.85,312.85,977,4.98,26.07,0.9913
07/05/2002,311.5,310.9,311.5,311.5,989,,,0.9723
07/04/2002,310.75,311.2,310.75,310.75,,,,0.9791
07/03/2002,311.2,313.05,311.2,311.2,954,4.955,26.8,0.9808
07/02/2002,313,315,313,313,948.1,4.95,26.77,0.9865
07/01/2002,315.15,314,315.15,315.15,968.6,4.888,26.81,0.992
06/28/2002,314.62,318.48,314.62,314.62,989.8,4.855,26.86,0.9918
06/27/2002,318.25,319.55,318.25,318.25,990.6,4.898,26.86,0.9878
06/26/2002,319.25,321.6,319.25,319.25,973.5,4.862,26.76,0.9815
06/25/2002,321.35,322.85,321.35,321.35,976.1,4.842,26.32,0.98
06/24/2002,322.57,325.12,322.57,322.57,992.7,4.877,26.47,0.9706
06/21/2002,324.65,323.75,324.65,324.65,989.1,4.865,25.82,0.9708
06/20/2002,323.95,320.85,323.95,323.95,1006.3,4.88,25.53,0.9649
06/19/2002,320.85,320.15,320.85,320.85,1020,4.852,25.31,0.9577
06/18/2002,320.05,317.15,320.05,320.05,1037.1,4.855,25.43,0.9522
06/17/2002,317.25,319.25,317.25,317.25,1036.2,4.833,26.09,0.9446
06/14/2002,319.4,318.25,319.4,319.4,1007.3,4.86,25.94,0.9461
06/13/2002,318.15,319.5,318.15,318.15,1009.6,4.842,25.64,0.9432
06/12/2002,319.25,321.1,319.25,319.25,1020.3,4.925,24.64,0.9435
06/11/2002,321.2,318.95,321.2,321.2,1013.6,4.892,24.12,0.9484
06/10/2002,319.05,323.55,319.05,319.05,1030.7,4.922,24.29,0.9442
06/07/2002,324,325.85,324,324,1027.5,4.99,24.75,0.9438
06/06/2002,325.35,321.55,325.35,325.35,1029.2,5.005,24.79,0.9475
06/05/2002,321.4,324.8,321.4,321.4,1049.9,4.955,24.89,0.9391
06/04/2002,324.25,328.15,324.25,324.25,1040.7,5.135,25.33,0.9394
06/03/2002,328.1,326.55,328.1,328.1,1040.7,5.09,25.08,0.9413
05/31/2002,326.55,324.75,326.55,326.55,1067.1,5.052,25.31,0.9339
05/30/2002,325,325,325,325,1064.7,5.004,24.67,0.9372
05/29/2002,325.15,324.35,325.15,325.15,1067.7,4.945,25.76,0.9348
05/28/2002,324.35,320.3,324.35,324.35,1074.5,4.882,25.27,0.9282
05/27/2002,320.25,320.95,320.25,320.25,,,,0.9209
05/24/2002,320.6,321.5,320.6,320.6,1083.8,4.872,25.88,0.9203
05/23/2002,322.12,317.93,322.12,322.12,1097.1,4.912,26.15,0.9211
05/22/2002,317.9,316.2,317.9,317.9,1086,4.84,26.37,0.9257
05/21/2002,316.15,315.75,316.15,316.15,1079.9,4.845,27.33,0.9202
05/20/2002,315.75,310.65,315.75,315.75,1091.9,4.78,28.33,0.9213
05/17/2002,311,309.65,311,311,1106.6,4.665,28.18,0.9205
05/16/2002,309.9,309.05,309.9,309.9,1098.2,4.65,27.95,0.9114
05/15/2002,309.05,307.75,309.05,309.05,1091.1,4.637,28.15,0.9125
05/14/2002,307.65,310.85,307.65,307.65,1097.3,4.607,29.36,0.9026
05/13/2002,310.8,310.75,310.8,310.8,1074.6,4.607,28.38,0.9116
05/10/2002,311.05,310.25,311.05,311.05,1055,4.67,27.99,0.914
05/09/2002,309.6,308.75,309.6,309.6,1073,4.627,27.68,0.9096
05/08/2002,308.2,311.35,308.2,308.2,1088.8,4.585,27.85,0.9046
05/07/2002,311.45,312.75,311.45,311.45,1049.5,4.632,26.63,0.9153
05/06/2002,312.7,311.5,312.7,312.7,1052.7,4.612,26.12,0.9184
05/03/2002,311.95,307.7,311.95,311.95,1073.4,4.615,26.62,0.9173
05/02/2002,307.85,308.85,307.85,307.85,1084.6,4.563,26.24,0.9032
05/01/2002,308.75,309.25,308.75,308.75,1086.5,4.55,26.75,0.9064
04/30/2002,308.35,311.55,308.35,308.35,1076.9,4.555,27.29,0.9002
04/29/2002,311.05,311.05,311.05,311.05,1065.5,4.66,27.57,0.9041
04/26/2002,311.35,307.35,311.35,311.35,1076.3,4.658,27.11,0.9018
04/25/2002,307.65,304.15,307.65,307.65,1091.5,4.626,26.73,0.8979
04/24/2002,304.05,303.55,304.05,304.05,1093.1,4.568,26.38,0.893
04/23/2002,303.65,303,303.65,303.65,1101,4.576,26.62,0.8887
04/22/2002,302.9,302.15,302.9,302.9,1107.8,4.549,26.27,0.8893
04/19/2002,302.35,303.85,302.35,302.35,1125.2,4.509,26.38,0.8922
04/18/2002,303.65,302.25,303.65,303.65,1124.5,4.504,26.18,0.8911
04/17/2002,302.05,298.15,302.05,302.05,1126.1,4.456,25.94,0.8905
04/16/2002,298.25,299.65,298.25,298.25,1128.4,4.411,24.75,0.8826
04/15/2002,299.85,301.15,299.85,299.85,1102.5,4.456,24.57,0.8793
04/12/2002,302.15,302.4,302.15,302.15,1111,4.599,23.47,0.8802
04/11/2002,302.6,301.35,302.6,302.6,1103.7,4.589,24.99,0.8825
04/10/2002,301.75,298.55,301.75,301.75,1130.5,4.634,26.13,0.8802
04/09/2002,298.55,300.25,298.55,298.55,1117.8,4.564,25.82,0.8811
04/08/2002,300.35,300.15,300.35,300.35,1125.3,4.576,26.54,0.8746
04/05/2002,300.05,300.95,300.05,300.05,1122.7,4.586,26.21,0.879
04/04/2002,301,302.65,301,301,1126.3,4.631,26.58,0.8776
04/03/2002,302.75,305.85,302.75,302.75,1125.4,4.673,27.56,0.8805
04/02/2002,305.85,304.05,305.85,305.85,1136.8,4.753,27.71,0.8794
04/01/2002,303.35,302.25,303.35,303.35,1146.5,4.706,26.88,0.8805
03/29/2002,302.7,302.5,302.7,302.7,,,,0.8718
03/28/2002,302.65,302.25,302.65,302.65,1147.4,4.656,26.31,0.8704
03/27/2002,302.15,296.75,302.15,302.15,1144.6,4.68,25.87,0.8729
03/26/2002,296.65,298.35,296.65,296.65,1138.5,4.585,25.36,0.8769
03/25/2002,298.25,297.25,298.25,298.25,1131.9,4.58,24.99,0.8778
03/22/2002,297.75,292.35,297.75,297.75,1148.7,4.54,25.35,0.877
03/21/2002,293.15,292.35,293.15,293.15,1153.6,4.508,25.61,0.8822
03/20/2002,292.45,293.2,292.45,292.45,1151.8,4.533,24.9,0.8853
03/19/2002,293,292.65,293,293,1170.3,4.523,24.88,0.8826
03/18/2002,292.45,290.35,292.45,292.45,1165.5,4.503,25.11,0.8826
03/15/2002,290.05,291.25,290.05,290.05,1166.2,4.493,24.51,0.8824
03/14/2002,291.15,293.35,291.15,291.15,1153,4.5,24.56,0.883
03/13/2002,293.55,294.15,293.55,293.55,1154.1,4.528,24.16,0.8763
03/12/2002,294.05,290.7,294.05,294.05,1165.6,4.498,24.2,0.8758
03/11/2002,290.8,289.6,290.8,290.8,1168.3,4.485,24.31,0.8752
03/08/2002,289.75,289.55,289.75,289.75,1164.3,4.505,23.84,0.8739
03/07/2002,290.25,293.65,290.25,290.25,1157.5,4.48,23.71,0.8824
03/06/2002,293.35,294.05,293.35,293.35,1162.8,4.53,23.15,0.8766
03/05/2002,294.07,297.07,294.07,294.07,1146.1,4.555,23.17,0.8726
03/04/2002,296.85,298.05,296.85,296.85,1153.8,4.602,22.45,0.8696
03/01/2002,298.15,296.65,298.15,298.15,1131.8,4.567,22.4,0.8649
02/28/2002,296.95,296.5,296.95,296.95,1106.7,4.517,21.74,0.8686
02/27/2002,296.4,298,296.4,296.4,1109.9,4.445,21.29,0.8656
02/26/2002,297.75,292.55,297.75,297.75,1109.4,4.43,21.41,0.8638
02/25/2002,292.7,291.65,292.7,292.7,1109.4,4.375,20.48,0.8691
02/22/2002,293,294,293,293,1089.8,4.405,21.07,0.8757
02/21/2002,293,292,293,293,1081,4.427,20.95,0.8698
02/20/2002,291.7,292.5,291.7,291.7,1098,4.407,20.29,0.8694
02/19/2002,293.25,298.25,293.25,293.25,1083.3,4.477,20.88,0.8766
02/18/2002,297.75,298.5,297.75,297.75,,,,0.8709
02/15/2002,298.1,299.7,298.1,298.1,1104.2,4.545,21.5,0.8734
02/14/2002,300.3,299.75,300.3,300.3,1116.5,4.537,21.23,0.8739
02/13/2002,299.5,300.9,299.5,299.5,1118.5,4.512,21.18,0.8712
02/12/2002,300.5,299.3,300.5,300.5,1107.5,4.492,20.73,0.8765
02/11/2002,299.7,303.6,299.7,299.7,1111.9,4.422,21.41,0.8764
02/08/2002,304,301,304,304,1096.2,4.462,20.26,0.8735
02/07/2002,300.3,296.5,300.3,300.3,1080.2,4.352,19.64,0.871
02/06/2002,296.9,297.5,296.9,296.9,1083.5,4.372,19.78,0.8676
02/05/2002,297.75,290.05,297.75,297.75,1090,4.404,20.07,0.8677
02/04/2002,289.65,286.25,289.65,289.65,1094.4,4.302,20.07,0.8706
02/01/2002,286.25,282.75,286.25,286.25,1122.2,4.32,20.38,0.8621
01/31/2002,282.35,281.9,282.35,282.35,1130.2,4.23,19.48,0.8585
01/30/2002,282.05,281.95,282.05,282.05,1113.6,4.308,19.08,0.8617
01/29/2002,281.85,278.75,281.85,281.85,1100.6,4.295,19.58,0.8655
01/28/2002,279.05,279.35,279.05,279.05,1133.1,4.25,20.05,0.8627
01/25/2002,279.45,278.85,279.45,279.45,1133.3,4.305,19.99,0.8661
01/24/2002,278.8,279.25,278.8,278.8,1132.2,4.273,19.7,0.8774
01/23/2002,279.25,281.7,279.25,279.25,1128.2,4.26,19.5,0.8779
01/22/2002,281.8,282.55,281.8,281.8,1119.3,4.288,18.34,0.8861
01/21/2002,282.55,283.55,282.55,282.55,,,,0.8838
01/18/2002,283.55,284,283.55,283.55,1127.6,4.345,18,0.8843
01/17/2002,284.45,287.15,284.45,284.45,1138.9,4.445,17.97,0.8806
01/16/2002,287.55,284.65,287.55,287.55,1127.6,4.562,18.86,0.8829
01/15/2002,284.55,284.95,284.55,284.55,1146.2,4.555,18.9,0.8834
01/14/2002,285.35,287.35,285.35,285.35,1138.4,4.515,18.89,0.8944
01/11/2002,287.55,286.85,287.55,287.55,1145.6,4.698,19.68,0.8926
01/10/2002,286.75,283.35,286.75,286.75,1156.5,4.7,20.38,0.8914
01/09/2002,283.35,279.05,283.35,283.35,1155.1,4.71,20.18,0.8914
01/08/2002,279.05,278.85,279.05,279.05,1160.7,4.64,21.25,0.8931
01/07/2002,278.75,278.9,278.75,278.75,1164.9,4.667,21.48,0.8935
01/04/2002,278.95,278.55,278.95,278.95,1172.5,4.65,21.62,0.895
01/03/2002,278.45,278.85,278.45,278.45,1165.3,4.608,20.37,0.8996
01/02/2002,278.85,278.85,278.85,278.85,1154.7,4.535,21.01,0.9036
12/31/2001,278.95,276.15,278.95,278.95,1148.1,4.588,19.84,0.8909
12/28/2001,276.55,277.25,276.55,276.55,1161,4.498,20.41,0.8836
12/27/2001,277.05,279.25,277.05,277.05,1157.1,4.461,20.9,0.883
12/26/2001,279.25,279.1,279.25,279.25,1149.4,4.536,21.27,0.8801
12/25/2001,279.5,278,279.5,279.5,,,,0.8767
12/24/2001,278.05,277.7,278.05,278.05,1144.7,,,0.8777
12/21/2001,278.15,276.35,278.15,278.15,1144.9,4.465,19.62,0.888
12/20/2001,276.15,276.15,276.15,276.15,1139.9,4.393,19.28,0.9007
12/19/2001,275.95,280.45,275.95,275.95,1149.6,4.413,19.8,0.9006
12/18/2001,280.35,278.15,280.35,280.35,1142.9,4.358,19.36,0.9032
12/17/2001,277.85,278.25,277.85,277.85,1134.4,4.358,19.22,0.9021
12/14/2001,278.45,274.5,278.45,278.45,1123.1,4.273,19.23,0.9028
12/13/2001,274.25,274.35,274.25,274.25,1119.4,4.258,18.12,0.8926
12/12/2001,274.25,273.05,274.25,274.25,1137.1,4.268,18.36,0.898
12/11/2001,272.75,272.95,272.75,272.75,1136.8,4.236,18.08,0.8928
12/10/2001,272.75,274.45,272.75,272.75,1139.9,4.236,18.37,0.8908
12/07/2001,274.55,274.55,274.55,274.55,1158.3,4.261,19.04,0.8896
12/06/2001,274.55,274.35,274.55,274.55,1167.1,4.231,18.54,0.895
12/05/2001,274.15,275.7,274.15,274.15,1170.3,4.193,19.49,0.8883
12/04/2001,275.75,277.25,275.75,275.75,1144.8,4.146,19.65,0.8901
12/03/2001,277.55,274.8,277.55,277.55,1129.9,4.227,20.09,0.8916
11/30/2001,274.4,274.25,274.4,274.4,1139.5,4.157,19.44,0.8965
11/29/2001,274.05,274.5,274.05,274.05,1140.2,4.097,18.62,0.8876
11/28/2001,274.35,273.65,274.35,274.35,1128.5,4.126,19.22,0.8879
