Date,XAU_Close,XAU_Open,XAU_High,XAU_Low,S&P500,SLV,OIL,EURUSD,Predicted
2017-10-16,1294.74,1303.88,1306.8,1291.01,2557.64,17.369,51.87,1.1797,1303.9546962329996
2017-10-17,1285.19,1295.32,1296.66,1281.69,2559.36,17.041,51.88,1.1766,1293.9682081108108
2017-10-18,1281.17,1285.18,1289.08,1277.13,2561.26,16.997,52.04,1.1787,1285.7343940450291
2017-10-19,1289.79,1281.25,1290.69,1276.61,2562.1,17.255,51.29,1.1852,1282.2216267167605
2017-10-20,1280.72,1289.57,1291.47,1277.88,2575.21,17.078,51.47,1.1785,1289.4022554587982
2017-10-23,1282.07,1277.45,1283.66,1272.24,2564.98,17.075,51.9,1.1749,1281.1376845775933
2017-10-24,1276.72,1282.01,1284.06,1273.43,2569.13,16.966,52.47,1.1761,1284.2920097143708
2017-10-25,1277.41,1276.85,1280.39,1271.03,2557.15,16.925,52.18,1.1813,1278.030146947893
2017-10-26,1267.11,1277.56,1282.8,1265.69,2560.4,16.811,52.64,1.165,1278.495231617593
2017-10-27,1273.35,1268.07,1274.8,1264.1,2581.07,16.752,53.9,1.161,1270.4033986231445
2017-10-30,1276.24,1273.59,1279.29,1268.8,2572.83,16.88,54.15,1.1651,1273.7451947271563
2017-10-31,1271.58,1276.29,1278.36,1268.01,2575.26,16.726,54.38,1.1646,1272.5116568719425
2017-11-01,1274.39,1270.88,1281.25,1267.98,2579.36,17.209,54.3,1.1619,1273.3315157442967
2017-11-02,1275.99,1274.91,1284.49,1273.64,2579.85,17.17,54.54,1.1658,1277.593764165277
2017-11-03,1269.85,1276.8,1279.74,1265.55,2587.84,16.866,55.64,1.1609,1278.8042499479907
2017-11-06,1281.55,1269.49,1283.01,1266.05,2591.13,17.268,57.35,1.161,1268.6031269845564
2017-11-07,1275.53,1281.82,1281.97,1271.68,2590.64,16.973,57.2,1.1587,1278.9749676450251
2017-11-08,1281.3,1275.85,1287.52,1275.23,2594.38,17.171,56.81,1.1595,1274.800472641239
2017-11-09,1285.3,1281.62,1288.72,1280.09,2584.62,17.007,57.17,1.1642,1283.6751674356512
2017-11-10,1276.14,1285.21,1287.16,1273.33,2582.3,16.903,56.74,1.1665,1286.6484080532928
2017-11-13,1277.99,1275.16,1280.22,1274.29,2584.84,17.079,56.76,1.1667,1277.7350235307576
2017-11-14,1280.71,1278.17,1283.68,1270.64,2578.87,17.105,55.7,1.1798,1277.323901367865
2017-11-15,1278.8,1281.0,1289.47,1277.04,2564.62,17.003,55.33,1.1792,1280.244780456649
2017-11-16,1278.47,1278.47,1281.6,1274.98,2585.64,17.104,55.14,1.177,1279.1584995125165
2017-11-17,1294.37,1278.44,1297.04,1277.94,2578.85,17.406,56.55,1.1795,1280.2988077197003
2017-11-20,1276.7,1292.68,1294.8,1274.92,2582.14,16.874,56.09,1.1732,1292.0784598439175
2017-11-21,1280.48,1276.7,1284.87,1276.08,2599.03,16.994,56.83,1.1738,1275.7029882644351
2017-11-22,1292.12,1280.38,1294.75,1278.77,2597.08,17.145,58.02,1.1822,1281.9188874455444
2017-11-23,1291.25,1292.4,1293.46,1287.46,2597.08,16.992,58.38,1.1852,1293.9138738376548
2017-11-24,1288.22,1291.51,1293.61,1286.15,2602.42,17.022,58.95,1.193,1290.9709864776103
2017-11-27,1294.5,1288.57,1299.2,1286.47,2601.42,17.05,58.11,1.1898,1286.8284953415755
2017-11-28,1294.01,1294.85,1297.74,1291.01,2627.04,16.854,57.99,1.1841,1294.2175794741595
2017-11-29,1283.57,1293.9,1296.75,1281.98,2626.07,16.526,57.3,1.1848,1292.964217501186
2017-11-30,1274.76,1283.88,1285.7,1270.51,2647.58,16.445,57.4,1.1904,1282.4580958274212
2017-12-01,1280.26,1274.29,1289.58,1271.58,2642.22,16.354,58.36,1.1891,1273.0086187024938
2017-12-04,1276.23,1272.93,1277.24,1271.8,2639.44,16.338,57.47,1.1866,1281.0700779192623
2017-12-05,1266.55,1276.54,1277.41,1261.11,2629.57,16.032,57.62,1.1826,1275.6577544783163
2017-12-06,1263.94,1266.62,1269.32,1262.39,2629.27,15.918,55.96,1.1796,1266.908114717681
2017-12-07,1246.7,1264.26,1264.82,1244.11,2636.98,15.753,56.69,1.1773,1262.8729523439674
2017-12-08,1248.14,1247.34,1252.66,1244.34,2651.5,15.788,57.36,1.1764,1246.1112037960204
2017-12-11,1241.96,1247.28,1251.67,1240.19,2659.99,15.748,57.99,1.1768,1247.7582202523333
2017-12-12,1243.85,1242.25,1246.62,1236.31,2664.11,15.63,57.14,1.1742,1243.5534695434794
2017-12-13,1255.45,1243.88,1256.95,1240.06,2662.85,15.834,56.6,1.1826,1243.889915028733
2017-12-14,1252.85,1255.54,1259.18,1249.92,2652.01,15.903,57.04,1.1778,1253.7913966356377
2017-12-15,1255.26,1252.83,1261.89,1251.94,2675.81,16.029,57.3,1.1754,1254.5255749473858
2017-12-18,1261.69,1253.79,1264.37,1252.68,2690.16,16.168,57.16,1.1782,1253.1801279184178
2017-12-19,1261.72,1261.7,1265.26,1258.97,2681.47,16.118,57.46,1.184,1260.7149807542228
2017-12-20,1265.62,1261.69,1267.84,1261.23,2679.25,16.236,58.09,1.1871,1260.496017052847
2017-12-21,1266.76,1265.62,1268.97,1263.02,2684.57,16.205,58.36,1.1873,1263.7562296131746
2017-12-22,1275.01,1267.12,1276.38,1265.1,2683.34,16.407,58.47,1.1859,1268.2715855660163
2017-12-25,1275.24,1275.24,1275.24,1275.24,2683.34,16.407,58.59,1.1869,1275.57808100177
2017-12-26,1283.29,1274.91,1283.77,1273.25,2680.5,16.573,59.97,1.1859,1274.2602550382273
2017-12-27,1287.41,1283.64,1289.4,1281.46,2682.62,16.72,59.64,1.1888,1283.0532247649207
2017-12-28,1294.84,1287.31,1295.3,1286.66,2687.54,16.923,59.84,1.1943,1285.4666908368897
2017-12-29,1302.55,1294.85,1307.69,1293.59,2673.61,17.145,60.42,1.1998,1296.1814375036377
2018-01-01,1306.86,1303.43,1307.72,1302.43,2673.61,17.145,60.24,1.201,1301.448559619856
2018-01-02,1318.14,1302.55,1318.98,1302.51,2695.81,17.206,60.37,1.2059,1305.3182230310683
2018-01-03,1312.84,1318.16,1321.4,1307.16,2713.06,17.267,61.63,1.2014,1318.04510418868
2018-01-04,1322.97,1312.53,1325.92,1305.67,2723.99,17.269,62.01,1.2068,1311.461602037623
2018-01-05,1320.21,1323.5,1323.83,1313.81,2743.15,17.285,61.44,1.203,1324.7435709703655
2018-01-08,1320.58,1320.04,1322.22,1314.97,2747.71,17.144,61.73,1.1967,1322.2791801867365
2018-01-09,1312.66,1320.63,1320.68,1308.8,2751.29,17.01,62.96,1.1937,1321.752198251988
2018-01-10,1317.19,1313.28,1326.94,1308.29,2748.23,17.035,63.57,1.1947,1313.3183264399852
2018-01-11,1322.42,1316.89,1323.98,1315.49,2767.56,16.966,63.8,1.2032,1316.4557024663522
2018-01-12,1338.4,1322.82,1339.4,1321.16,2786.24,17.141,64.3,1.2187,1329.3092391915652
2018-01-15,1340.16,1337.05,1344.93,1336.14,2786.24,17.189,64.73,1.2263,1338.9727042287086
2018-01-16,1338.61,1340.06,1342.35,1331.73,2776.42,17.189,63.73,1.2261,1339.9901630253432
2018-01-17,1327.73,1338.29,1343.99,1326.73,2802.56,17.166,63.97,1.2186,1338.6674106735848
2018-01-18,1327.19,1327.75,1333.14,1323.79,2798.03,16.954,63.95,1.2239,1329.1988259601894
2018-01-19,1331.8,1327.49,1338.37,1326.46,2810.3,17.036,63.37,1.2222,1328.2936995856383
2018-01-22,1334.11,1334.88,1336.04,1328.71,2832.97,16.989,63.49,1.2262,1331.1037367264719
2018-01-23,1341.39,1334.45,1342.22,1331.54,2839.13,16.913,64.47,1.2299,1336.4248757293565
2018-01-24,1358.15,1341.45,1361.88,1339.27,2837.54,17.489,65.61,1.2408,1339.0967896409861
2018-01-25,1348.05,1358.48,1366.47,1343.1,2839.25,17.615,65.51,1.2396,1354.7699147026328
2018-01-26,1350.14,1348.36,1357.39,1344.38,2872.87,17.441,66.14,1.2421,1351.104180481795
2018-01-29,1340.35,1350.07,1352.65,1337.74,2853.53,17.127,65.56,1.2383,1349.6743064065079
2018-01-30,1338.55,1340.67,1349.12,1334.48,2822.43,17.101,64.5,1.2402,1340.110908261295
2018-01-31,1345.1,1338.87,1347.93,1332.7,2823.81,17.284,64.73,1.2421,1339.2071287234878
2018-02-01,1349.19,1345.4,1351.42,1337.3,2821.98,17.199,65.8,1.251,1344.3650710385295
2018-02-02,1332.98,1349.16,1350.12,1327.21,2762.13,16.755,65.45,1.2462,1350.6999645972428
2018-02-05,1339.6,1332.32,1341.7,1328.88,2648.94,16.718,64.15,1.2368,1329.7132773826418
2018-02-06,1325.02,1339.68,1346.08,1320.04,2695.14,16.628,63.39,1.2377,1336.722700340114
2018-02-07,1318.49,1325.16,1332.49,1312.05,2681.66,16.286,61.79,1.2264,1325.4696222994594
2018-02-08,1318.97,1318.61,1322.17,1306.9,2581.0,16.389,61.15,1.2247,1317.6478868673482
2018-02-09,1316.69,1318.87,1322.71,1311.06,2619.55,16.178,59.2,1.2235,1318.787252485337
2018-02-12,1322.88,1315.04,1326.2,1314.11,2656.0,16.615,59.29,1.2292,1314.630997950544
2018-02-13,1329.55,1322.29,1330.96,1321.39,2662.94,16.573,59.19,1.2352,1321.9818866376631
2018-02-14,1350.76,1329.53,1355.57,1319.42,2698.63,16.923,60.6,1.245,1328.2947782327103
2018-02-15,1353.3,1350.78,1357.18,1348.41,2731.2,16.842,61.34,1.2506,1349.4981141258322
2018-02-16,1347.86,1353.31,1361.97,1344.82,2732.22,16.757,61.68,1.2406,1352.4249120903246
2018-02-19,1346.69,1347.67,1351.34,1345.82,2732.22,16.438,62.38,1.2408,1346.9045077173384
2018-02-20,1329.49,1346.77,1348.36,1328.39,2716.26,16.478,61.9,1.2338,1345.8865473862638
2018-02-21,1324.26,1329.48,1336.27,1322.36,2701.33,16.647,61.68,1.2284,1330.0536503879766
2018-02-22,1331.51,1323.94,1332.34,1320.84,2703.96,16.614,62.77,1.2331,1325.3471436120897
2018-02-23,1328.94,1331.81,1332.42,1325.73,2747.3,16.511,63.55,1.2293,1331.1088343117997
2018-02-26,1333.16,1327.92,1341.06,1326.59,2779.6,16.588,63.91,1.2318,1329.3732565976532
2018-02-27,1318.2,1333.14,1336.9,1313.47,2744.28,16.434,63.01,1.2232,1335.4703334020717
2018-02-28,1318.05,1318.2,1322.64,1315.59,2713.83,16.407,61.64,1.2194,1319.5534620314654
2018-03-01,1316.55,1318.22,1321.16,1302.76,2677.67,16.276,60.99,1.2268,1319.1690226718813
2018-03-02,1322.2,1316.54,1325.65,1315.12,2691.25,16.466,61.25,1.2317,1319.97188760128
2018-03-05,1320.02,1323.78,1328.02,1317.43,2720.94,16.412,62.57,1.2336,1322.6106663717972
2018-03-06,1334.46,1320.03,1338.72,1319.72,2728.12,16.784,62.6,1.2404,1316.163933672819
2018-03-07,1325.54,1334.51,1340.68,1322.24,2726.8,16.494,61.15,1.2413,1336.297658966927
2018-03-08,1322.34,1325.49,1329.22,1318.98,2738.97,16.5,60.12,1.2312,1328.8736041103234
2018-03-09,1323.7,1322.33,1325.33,1313.06,2786.57,16.608,62.04,1.2307,1325.256434812138
2018-03-12,1323.05,1323.69,1324.52,1315.18,2783.02,16.536,61.36,1.2334,1322.4006778689711
2018-03-13,1326.4,1322.9,1328.48,1316.55,2765.31,16.627,60.71,1.239,1320.3915575362037
2018-03-14,1325.0,1326.45,1330.27,1321.58,2749.48,16.537,60.96,1.2367,1325.640986690887
2018-03-15,1316.26,1324.62,1328.06,1314.86,2747.33,16.422,61.19,1.2305,1327.4563073815998
2018-03-16,1314.0,1316.56,1321.86,1309.56,2752.01,16.272,62.34,1.2289,1317.6403745973676
2018-03-19,1316.94,1313.94,1319.86,1307.71,2712.92,16.325,62.06,1.2335,1315.6414949622763
2018-03-20,1311.21,1317.23,1318.48,1307.13,2716.94,16.185,63.4,1.2242,1316.25327690895
2018-03-21,1332.18,1311.2,1336.79,1309.8,2711.93,16.419,65.17,1.2338,1310.7334338301616
2018-03-22,1328.95,1332.18,1335.01,1324.73,2643.69,16.387,64.3,1.2302,1332.552291954954
2018-03-23,1347.22,1329.33,1350.41,1328.98,2588.26,16.582,65.88,1.2353,1330.8524843630664
2018-03-26,1353.46,1347.9,1356.13,1343.4,2658.55,16.684,65.55,1.2443,1344.8343045367615
2018-03-27,1344.71,1353.51,1356.87,1339.93,2612.62,16.541,65.25,1.2403,1352.4038156358197
2018-03-28,1324.99,1345.74,1347.23,1323.42,2605.0,16.297,64.38,1.2308,1346.2235187037072
2018-03-29,1325.0,1324.94,1328.54,1321.33,2640.87,16.312,64.94,1.2302,1326.8304774853682
2018-03-30,1325.0,1324.94,1328.54,1321.33,2640.87,16.312,64.94,1.2302,1324.7122815830035
2018-04-02,1341.35,1326.21,1345.03,1324.76,2581.88,16.716,63.01,1.2302,1323.5680238942143
2018-04-03,1332.82,1340.86,1342.68,1328.93,2614.45,16.436,63.51,1.227,1341.0562378829895
2018-04-04,1333.34,1332.89,1348.27,1331.44,2644.69,16.284,63.37,1.2278,1331.7428008245577
2018-04-05,1326.55,1333.03,1335.1,1322.63,2662.84,16.39,63.54,1.224,1332.1843941579125
2018-04-06,1333.19,1326.7,1335.49,1321.28,2604.47,16.399,62.06,1.2283,1324.7283463501826
2018-04-09,1336.24,1333.21,1338.16,1326.8,2613.16,16.567,63.42,1.2321,1334.033572810447
2018-04-10,1340.05,1336.37,1342.79,1331.11,2656.87,16.63,65.51,1.2356,1335.6409711080016
2018-04-11,1353.29,1339.69,1365.37,1339.48,2642.19,16.806,66.82,1.2367,1340.4296502585478
2018-04-12,1335.48,1352.68,1353.42,1333.74,2663.99,16.511,67.07,1.2327,1352.148264125227
2018-04-13,1345.46,1335.17,1347.31,1335.17,2656.3,16.699,67.39,1.2331,1334.8521935524604
2018-04-16,1345.92,1344.6,1350.73,1340.07,2677.84,16.708,66.22,1.238,1345.0498485370108
2018-04-17,1347.29,1345.82,1349.61,1337.59,2706.39,16.817,66.52,1.237,1347.6489713938797
2018-04-18,1349.32,1347.53,1355.9,1342.07,2708.64,17.286,68.47,1.2373,1347.3357534116308
2018-04-19,1345.6,1349.38,1354.95,1340.94,2693.13,17.269,68.29,1.2346,1347.5387339492613
2018-04-20,1335.13,1346.22,1346.47,1334.86,2670.14,17.192,68.38,1.2288,1347.4003248293143
2018-04-23,1325.0,1335.19,1335.66,1322.04,2670.29,16.624,68.64,1.2209,1332.9187812561283
2018-04-24,1330.68,1324.74,1332.86,1322.51,2634.56,16.744,67.7,1.2232,1323.9756393762443
2018-04-25,1323.33,1330.64,1332.26,1318.76,2639.4,16.539,68.05,1.2161,1329.3876956118163
2018-04-26,1317.28,1322.91,1326.8,1315.24,2666.94,16.533,68.19,1.2103,1321.380591375265
2018-04-27,1322.8,1317.07,1325.41,1315.45,2669.91,16.497,68.1,1.213,1318.8507793980027
2018-04-30,1315.35,1322.8,1325.17,1310.29,2648.05,16.401,68.57,1.2079,1323.3876112936557
2018-05-01,1303.97,1315.4,1316.56,1301.74,2654.8,16.127,67.25,1.1993,1314.338495758442
2018-05-02,1304.84,1304.2,1313.59,1303.79,2635.67,16.375,67.93,1.1951,1303.7280091468872
2018-05-03,1312.09,1304.78,1318.23,1304.6,2629.73,16.447,68.43,1.1988,1302.868073738014
2018-05-04,1315.05,1312.31,1315.47,1308.08,2663.42,16.519,69.72,1.196,1313.446936624399
2018-05-07,1314.3,1315.05,1319.08,1310.15,2672.63,16.495,70.73,1.1922,1313.9362156554048
2018-05-08,1314.47,1313.59,1317.86,1305.99,2671.92,16.472,69.06,1.1864,1312.748026721237
2018-05-09,1312.78,1314.51,1317.61,1304.34,2697.79,16.539,71.14,1.185,1314.373200071556
2018-05-10,1321.4,1312.06,1322.94,1310.74,2723.07,16.759,71.36,1.1915,1311.4000635302395
2018-05-11,1318.22,1321.44,1326.17,1317.63,2727.72,16.752,70.7,1.1944,1323.1694597995997
2018-05-14,1312.82,1318.55,1322.58,1312.75,2730.13,16.645,70.96,1.1927,1320.2848975676693
2018-05-15,1290.65,1313.13,1315.06,1288.56,2711.45,16.269,71.31,1.1838,1313.9841298511583
2018-05-16,1291.03,1289.98,1297.13,1286.37,2722.46,16.371,71.49,1.1807,1291.2968729009337
2018-05-17,1291.0,1290.57,1294.59,1285.64,2720.13,16.481,71.49,1.1795,1290.308597221488
2018-05-18,1292.5,1290.74,1294.44,1286.02,2712.97,16.455,71.28,1.1778,1297.7240169146921
2018-05-21,1292.68,1290.9,1293.38,1282.0,2733.01,16.52,72.24,1.1791,1293.0513533348073
2018-05-22,1291.32,1292.93,1296.28,1287.78,2724.44,16.575,72.13,1.1779,1292.5138498078288
2018-05-23,1293.75,1291.18,1298.01,1288.02,2733.29,16.405,71.84,1.1697,1291.3731390352996
2018-05-24,1304.88,1294.08,1306.77,1292.68,2727.76,16.687,70.71,1.172,1295.1797454241023
2018-05-25,1301.61,1304.42,1307.95,1299.81,2721.33,16.546,67.88,1.1652,1305.964712821202
2018-05-28,1298.1,1298.93,1300.3,1295.41,2721.33,16.373,67.05,1.1623,1300.9300930873908
2018-05-29,1298.85,1298.15,1306.46,1293.62,2689.86,16.373,66.73,1.154,1300.352424627236
2018-05-30,1301.48,1299.2,1304.55,1295.66,2724.01,16.587,68.21,1.1663,1296.6296219168494
2018-05-31,1298.32,1301.56,1306.69,1297.75,2705.27,16.503,67.04,1.1692,1298.2395394493915
2018-06-01,1293.15,1298.79,1300.66,1289.34,2734.62,16.485,65.81,1.1661,1301.2600607956554
2018-06-04,1291.98,1293.16,1298.26,1290.18,2746.87,16.476,64.75,1.1699,1292.7030430241296
2018-06-05,1296.14,1292.34,1300.81,1289.77,2748.8,16.586,65.52,1.1718,1291.7485445335942
2018-06-06,1297.0,1296.58,1302.1,1293.77,2772.35,16.73,64.73,1.1773,1296.7761000122384
2018-06-07,1297.13,1296.98,1303.3,1294.87,2770.37,16.852,65.95,1.1799,1296.2915260545067
2018-06-08,1298.75,1297.03,1300.93,1293.84,2779.03,16.781,65.74,1.1768,1298.5807395168758
2018-06-11,1300.15,1299.4,1302.5,1293.96,2782.0,16.991,66.1,1.1784,1295.5672797287605
2018-06-12,1295.97,1300.42,1300.81,1292.97,2786.85,16.927,66.36,1.1745,1297.3575255274413
2018-06-13,1299.71,1295.98,1301.44,1292.42,2775.63,17.027,66.64,1.1791,1296.4099790244163
2018-06-14,1302.22,1299.84,1309.64,1297.32,2782.49,17.299,66.89,1.1569,1298.8808118889071
2018-06-15,1279.84,1302.26,1303.33,1275.3,2779.66,16.52,65.06,1.1609,1302.0407466637348
2018-06-18,1278.31,1279.15,1281.92,1276.94,2773.75,16.481,65.85,1.1623,1277.8405803940088
2018-06-19,1274.77,1278.56,1284.43,1270.28,2762.59,16.364,65.07,1.159,1277.4419422387043
2018-06-20,1268.1,1274.81,1276.59,1267.6,2767.32,16.348,66.22,1.1572,1273.5664392024435
2018-06-21,1267.2,1268.34,1270.47,1261.23,2749.76,16.364,65.54,1.1603,1266.9140025277177
2018-06-22,1269.28,1267.3,1271.27,1266.48,2754.88,16.499,68.58,1.1657,1266.3776801362828
2018-06-25,1266.0,1271.74,1272.9,1264.2,2717.07,16.37,68.08,1.1704,1268.377840679624
2018-06-26,1258.98,1266.11,1268.04,1254.54,2723.06,16.293,70.53,1.1647,1265.2427586245515
2018-06-27,1252.02,1258.28,1260.23,1250.64,2699.63,16.196,72.76,1.1554,1259.5126306534935
2018-06-28,1248.28,1251.96,1254.42,1245.67,2716.31,16.041,73.45,1.1569,1253.0478376814413
2018-06-29,1253.0,1247.99,1256.04,1246.06,2718.37,16.198,74.15,1.1685,1247.9033701014653
2018-07-02,1241.97,1253.49,1254.48,1239.45,2726.71,15.835,73.94,1.1641,1253.407492802593
2018-07-03,1252.93,1242.13,1257.31,1237.71,2713.22,16.043,74.14,1.1657,1244.1215277320496
2018-07-04,1256.95,1252.14,1261.44,1251.81,2713.22,16.097,74.13,1.1656,1254.215181138745
2018-07-05,1257.76,1256.87,1259.99,1251.04,2736.61,16.097,72.94,1.1691,1258.017617307096
2018-07-06,1254.98,1257.5,1258.96,1252.54,2759.82,16.069,73.8,1.1747,1261.0299419140276
2018-07-09,1257.77,1255.13,1266.26,1255.02,2784.17,16.139,73.85,1.1751,1255.3705257620857
2018-07-10,1255.65,1257.68,1260.64,1247.16,2793.84,16.087,74.11,1.1744,1254.0964365309605
2018-07-11,1242.16,1255.88,1257.1,1241.28,2774.02,15.817,70.38,1.1674,1257.3788272797458
2018-07-12,1247.15,1242.14,1248.93,1241.23,2798.29,15.977,70.33,1.1672,1245.283440427473
2018-07-13,1241.52,1247.45,1248.27,1236.78,2801.31,15.815,71.01,1.1685,1249.899701115922
2018-07-16,1240.82,1241.41,1245.9,1238.13,2798.43,15.812,68.06,1.171,1240.3013517751972
2018-07-17,1227.52,1240.76,1245.31,1225.94,2809.55,15.617,68.08,1.1661,1238.3263576470097
2018-07-18,1227.18,1227.47,1229.54,1221.07,2815.62,15.574,68.76,1.1639,1226.8172019111373
2018-07-19,1222.8,1227.46,1229.07,1211.48,2804.49,15.402,69.46,1.1643,1229.4531689026142
2018-07-20,1231.77,1223.33,1232.94,1215.7,2801.83,15.549,70.46,1.172,1224.0814487368991
2018-07-23,1224.54,1231.55,1235.5,1222.07,2806.98,15.425,67.89,1.1692,1233.3080812554115
2018-07-24,1224.55,1224.94,1229.76,1218.08,2820.4,15.52,68.52,1.1686,1223.901662596229
2018-07-25,1231.61,1224.34,1234.51,1223.02,2846.07,15.589,69.3,1.1728,1224.10520924745
2018-07-26,1222.68,1231.34,1235.57,1222.13,2837.44,15.495,69.61,1.1643,1231.9535645784697
2018-07-27,1223.38,1222.99,1227.51,1217.3,2818.82,15.493,68.69,1.1658,1224.4302851036784
2018-07-30,1221.8,1222.96,1225.44,1218.86,2802.6,15.667,70.13,1.1706,1221.212621746166
2018-07-31,1223.83,1221.78,1228.52,1214.48,2816.29,15.597,68.76,1.1691,1220.8443217681456
2018-08-01,1216.06,1223.97,1225.1,1215.58,2813.36,15.488,67.66,1.166,1225.204861676415
2018-08-02,1207.96,1215.46,1221.39,1207.03,2827.22,15.418,68.96,1.1584,1217.7486449979701
2018-08-03,1213.43,1208.09,1220.38,1204.28,2840.35,15.495,68.49,1.1567,1207.6978430867757
2018-08-06,1206.94,1213.65,1218.21,1206.44,2850.4,15.381,69.01,1.1554,1212.118460395294
2018-08-07,1211.02,1207.54,1216.51,1207.54,2858.45,15.405,69.17,1.1599,1206.675141360844
2018-08-08,1213.6,1210.81,1216.2,1206.28,2857.7,15.464,66.94,1.1611,1210.039848505406
2018-08-09,1212.34,1213.94,1217.64,1210.64,2853.58,15.495,66.81,1.1527,1212.547480240241
2018-08-10,1211.3,1212.54,1217.29,1205.66,2833.28,15.328,67.63,1.1411,1210.6753316276486
2018-08-13,1193.64,1211.24,1214.07,1191.61,2821.93,15.016,67.2,1.1409,1212.0665396010586
2018-08-14,1194.03,1194.19,1198.99,1191.99,2839.96,15.086,67.04,1.1344,1193.1050698535241
2018-08-15,1174.88,1194.41,1194.84,1173.03,2818.37,14.488,65.01,1.1345,1194.3670505896478
2018-08-16,1174.16,1175.57,1182.25,1160.19,2840.69,14.745,65.46,1.1377,1173.887100308977
2018-08-17,1184.77,1173.73,1185.34,1171.82,2850.13,14.664,65.91,1.1439,1173.6054823967047
2018-08-20,1190.53,1183.74,1191.26,1182.61,2857.05,14.703,66.43,1.1481,1184.406970344904
2018-08-21,1196.13,1190.61,1197.13,1187.47,2862.96,14.799,67.35,1.1571,1192.0581028822216
2018-08-22,1195.51,1196.8,1201.84,1192.4,2861.82,14.785,67.86,1.1597,1196.1700602793987
2018-08-23,1185.31,1195.94,1196.84,1183.67,2856.98,14.577,67.83,1.1539,1193.9315534917775
2018-08-24,1205.96,1185.41,1208.83,1183.12,2874.69,14.831,68.72,1.1623,1186.8954113826715
2018-08-27,1211.34,1206.94,1212.63,1202.86,2896.74,14.901,68.87,1.1678,1203.9615901454902
2018-08-28,1201.26,1211.61,1214.67,1199.39,2897.52,14.82,68.53,1.1695,1210.405096240798
2018-08-29,1206.66,1201.31,1207.63,1200.89,2914.04,14.733,69.51,1.1708,1200.0953312852278
2018-08-30,1199.88,1206.58,1208.05,1196.2,2901.13,14.551,70.25,1.1671,1204.8829503505654
2018-08-31,1201.09,1200.58,1209.17,1198.42,2901.52,14.517,69.8,1.1601,1201.3123751546939
2018-09-03,1201.15,1200.29,1204.2,1195.64,2901.52,14.18,70.12,1.1624,1201.6242015893288
2018-09-04,1191.35,1201.67,1202.33,1189.53,2896.72,14.145,69.87,1.1582,1200.2266233128403
2018-09-05,1196.75,1191.47,1198.72,1190.86,2888.6,14.18,68.72,1.1629,1191.1301147067877
2018-09-06,1200.15,1197.23,1207.37,1195.61,2878.05,14.141,67.77,1.1622,1194.9423128596559
2018-09-07,1195.85,1199.97,1203.8,1193.19,2871.68,14.13,67.75,1.1553,1201.3918640164372
2018-09-10,1195.88,1195.41,1198.72,1191.4,2877.13,14.138,67.54,1.1594,1194.8377640865071
2018-09-11,1198.29,1195.43,1199.6,1187.57,2887.89,14.112,69.25,1.1607,1194.4678359876907
2018-09-12,1206.19,1198.65,1208.85,1192.51,2888.92,14.246,70.37,1.1626,1198.2016074155692
2018-09-13,1201.44,1206.94,1212.9,1199.98,2904.18,14.199,68.59,1.169,1204.922439560485
2018-09-14,1193.71,1201.76,1208.94,1192.93,2904.98,14.106,68.99,1.163,1203.049317496256
2018-09-17,1200.93,1193.18,1205.17,1192.76,2888.8,14.183,68.91,1.1683,1195.5796535248248
2018-09-18,1198.35,1201.86,1203.78,1195.76,2904.31,14.145,69.85,1.1667,1201.9936516717153
2018-09-19,1203.98,1198.17,1206.41,1197.64,2907.95,14.24,71.12,1.1673,1198.9513562786453
2018-09-20,1207.58,1203.83,1208.69,1201.07,2930.75,14.262,70.8,1.1777,1203.3086084168528
2018-09-21,1199.55,1207.48,1211.39,1191.76,2929.67,14.315,70.78,1.175,1213.8707729036412
2018-09-24,1198.85,1198.31,1204.44,1194.21,2919.37,14.296,72.08,1.1748,1200.0634844969027
2018-09-25,1201.31,1198.84,1203.51,1197.01,2915.56,14.445,72.28,1.1772,1198.6964408399451
2018-09-26,1194.46,1201.23,1202.84,1190.41,2905.97,14.354,71.57,1.174,1201.3598547069664
2018-09-27,1182.8,1194.84,1198.96,1181.88,2914.0,14.29,72.12,1.1641,1195.7809761050123
2018-09-28,1192.09,1182.89,1193.95,1180.68,2913.98,14.712,73.25,1.1609,1183.783077128822
2018-10-01,1188.46,1192.19,1192.51,1184.46,2924.59,14.507,75.3,1.1578,1191.4655899889894
2018-10-02,1203.1,1188.86,1208.52,1188.44,2923.43,14.693,75.23,1.1548,1190.5218067943977
2018-10-03,1197.37,1203.45,1208.72,1196.55,2925.51,14.67,76.41,1.1478,1201.0428735699643
2018-10-04,1199.66,1197.35,1207.09,1195.77,2901.61,14.59,74.33,1.1515,1194.389365601406
2018-10-05,1202.85,1199.75,1206.09,1196.99,2885.57,14.649,74.34,1.1524,1202.3762362251673
2018-10-08,1188.01,1203.15,1204.31,1183.57,2884.43,14.329,74.29,1.1492,1202.4346345134286
2018-10-09,1189.62,1188.63,1192.19,1183.24,2880.34,14.4,74.96,1.149,1187.798367942986
2018-10-10,1194.78,1189.66,1194.98,1185.13,2785.68,14.326,73.17,1.152,1190.2034581412122
2018-10-11,1224.33,1194.95,1226.51,1191.1,2728.37,14.606,70.97,1.1594,1194.1269334907797
